"Time","Bhagyakul (CL402) STAGE_RT (m)","Bheramara (CL405) STAGE_RT (m)","Dhaka_Banani (CL42) STAGE_RT (m)","Rawshonpur (SW57A) STAGE_RT (m)"
"11/10/2025 09:30:00",,,,87.703
"11/10/2025 09:45:00",,,,87.702
"11/10/2025 10:00:00",,,,87.699
"11/10/2025 10:15:00",,,,87.701
"11/10/2025 10:30:00",,,,87.699
"11/10/2025 10:45:00",,,,87.7
"11/10/2025 11:00:00",,,,87.704
"11/10/2025 11:15:00",,,,87.706
"11/10/2025 11:30:00",,,,87.707
"11/10/2025 11:45:00",,,,87.711
"11/10/2025 12:00:00",,,,87.707
"11/10/2025 12:15:00",,,,87.713
"11/10/2025 12:30:00",,,,87.713
"11/10/2025 12:45:00",,,,87.712
"11/10/2025 13:00:00",,,,87.71
"11/10/2025 13:15:00",,,,87.716
"11/10/2025 13:30:00",,,,87.717
"11/10/2025 13:45:00",,,,87.719
"11/10/2025 14:00:00",,,,87.719
"11/10/2025 14:15:00",,,,87.721
"11/10/2025 14:30:00",,,,87.715
"11/10/2025 14:45:00",,,,87.718
"11/10/2025 15:00:00",,,,87.71
"11/10/2025 15:15:00",,,,87.711
"11/10/2025 15:30:00",,,,87.703
"11/10/2025 15:45:00",,,,87.705
"11/10/2025 16:00:00",,,,87.703
"11/10/2025 16:15:00",,,,87.704
"11/10/2025 16:30:00",,,,87.704
"11/10/2025 16:45:00",,,,87.705
"11/10/2025 17:00:00",,,,87.707
"11/10/2025 17:15:00",,,,87.707
"11/10/2025 17:30:00",,,,87.703
"11/10/2025 17:45:00",,,,87.703
"11/10/2025 18:00:00",,,,87.703
"11/10/2025 18:15:00",,,,87.709
"11/10/2025 18:30:00",,,,87.714
"11/10/2025 18:45:00",,,,87.717
"11/10/2025 19:00:00",,,,87.718
"11/10/2025 19:15:00",,,,87.718
"11/10/2025 19:30:00",,,,87.718
"11/10/2025 19:45:00",,,,87.717
"11/10/2025 20:00:00",,,,87.717
"11/10/2025 20:15:00",,,,87.715
"11/10/2025 20:30:00",,,,87.715
"11/10/2025 20:45:00",,,,87.714
"11/10/2025 21:00:00",,,,87.714
"11/10/2025 21:15:00",,,,87.713
"11/10/2025 21:30:00",,,,87.713
"11/10/2025 21:45:00",,,,87.713
"11/10/2025 22:00:00",,,,87.712
"11/10/2025 22:15:00",,,,87.71
"11/10/2025 22:30:00",,,,87.71
"11/10/2025 22:45:00",,,,87.71
"11/10/2025 23:00:00",,,,87.71
"11/10/2025 23:15:00",,,,87.709
"11/10/2025 23:30:00",,,,87.708
"11/10/2025 23:45:00",,,,87.709
"12/10/2025 00:00:00",,,,87.708
"12/10/2025 00:15:00",,,,87.708
"12/10/2025 00:30:00",,,,87.709
"12/10/2025 00:45:00",,,,87.708
"12/10/2025 01:00:00",,,,87.708
"12/10/2025 01:15:00",,,,87.708
"12/10/2025 01:30:00",,,,87.708
"12/10/2025 01:45:00",,,,87.708
"12/10/2025 02:00:00",,,,87.707
"12/10/2025 02:15:00",,,,87.707
"12/10/2025 02:30:00",,,,87.707
"12/10/2025 02:45:00",,,,87.707
"12/10/2025 03:00:00",,,,87.707
"12/10/2025 03:15:00",,,,87.707
"12/10/2025 03:30:00",,,,87.707
"12/10/2025 03:45:00",,,,87.707
"12/10/2025 04:00:00",,,,87.707
"12/10/2025 04:15:00",,,,87.707
"12/10/2025 04:30:00",,,,87.706
"12/10/2025 04:45:00",,,,87.706
"12/10/2025 05:00:00",,,,87.706
"12/10/2025 05:15:00",,,,87.706
"12/10/2025 05:30:00",,,,87.706
"12/10/2025 05:45:00",,,,87.705
"12/10/2025 06:00:00",,,,87.705
"12/10/2025 06:15:00",,,,87.705
"12/10/2025 06:30:00",,,,87.705
"12/10/2025 06:45:00",,,,87.703
"12/10/2025 07:00:00",,,,87.703
"12/10/2025 07:15:00",,,,87.702
"12/10/2025 07:30:00",,,,87.702
"12/10/2025 07:45:00",,,,87.7
"12/10/2025 08:00:00",,,,87.699
"12/10/2025 08:15:00",,,,87.696
"12/10/2025 08:30:00",,,,87.697
"12/10/2025 08:45:00",,,,87.697
"12/10/2025 09:00:00",,,,87.697
"12/10/2025 09:15:00",,,,87.698
"12/10/2025 09:30:00",,,,87.698
"12/10/2025 09:45:00",,,,87.692
"12/10/2025 10:00:00",,,,87.688
"12/10/2025 10:15:00",,,,87.689
"12/10/2025 10:30:00",,,,87.686
"12/10/2025 10:45:00",,,,87.686
"12/10/2025 11:00:00",,,,87.69
"12/10/2025 11:15:00",,,,87.691
"12/10/2025 11:30:00",,,,87.684
"12/10/2025 11:45:00",,,,87.688
"12/10/2025 12:00:00",,,,87.689
"12/10/2025 12:15:00",,,,87.689
"12/10/2025 12:30:00",,,,87.686
"12/10/2025 12:45:00",,,,87.686
"12/10/2025 13:00:00",,,,87.684
"12/10/2025 13:15:00",,,,87.684
"12/10/2025 13:30:00",,,,87.683
"12/10/2025 13:45:00",,,,87.687
"12/10/2025 14:00:00",,,,87.692
"12/10/2025 14:15:00",,,,87.695
"12/10/2025 14:30:00",,,,87.697
"12/10/2025 14:45:00",,,,87.691
"12/10/2025 15:00:00",,,,87.689
"12/10/2025 15:15:00",,,,87.686
"12/10/2025 15:30:00",,,,87.687
"12/10/2025 15:45:00",,,,87.685
"12/10/2025 16:00:00",,,,87.688
"12/10/2025 16:15:00",,,,87.688
"12/10/2025 16:30:00",,,,87.683
"12/10/2025 16:45:00",,,,87.685
"12/10/2025 17:00:00",,,,87.691
"12/10/2025 17:15:00",,,,87.694
"12/10/2025 17:30:00",,,,87.693
"12/10/2025 17:45:00",,,,87.693
"12/10/2025 18:00:00",,,,87.696
"12/10/2025 18:15:00",,,,87.697
"12/10/2025 18:30:00",,,,87.698
"12/10/2025 18:45:00",,,,87.697
"12/10/2025 19:00:00",,,,87.697
"12/10/2025 19:15:00",,,,87.698
"12/10/2025 19:30:00",,,,87.698
"12/10/2025 19:45:00",,,,87.698
"12/10/2025 20:00:00",,,,87.698
"12/10/2025 20:15:00",,,,87.697
"12/10/2025 20:30:00",,,,87.697
"12/10/2025 20:45:00",,,,87.697
"12/10/2025 21:00:00",,,,87.696
"12/10/2025 21:15:00",,,,87.696
"12/10/2025 21:30:00",,,,87.695
"12/10/2025 21:45:00",,,,87.695
"12/10/2025 22:00:00",,,,87.696
"12/10/2025 22:15:00",,,,87.695
"12/10/2025 22:30:00",,,,87.695
"12/10/2025 22:45:00",,,,87.695
"12/10/2025 23:00:00",,,,87.694
"12/10/2025 23:15:00",,,,87.695
"12/10/2025 23:30:00",,,,87.694
"12/10/2025 23:45:00",,,,87.694
"13/10/2025 00:00:00",,,,87.694
"13/10/2025 00:15:00",,,,87.694
"13/10/2025 00:30:00",,,,87.693
"13/10/2025 00:45:00",,,,87.693
"13/10/2025 01:00:00",,,,87.693
"13/10/2025 01:15:00",,,,87.693
"13/10/2025 01:30:00",,,,87.692
"13/10/2025 01:45:00",,,,87.692
"13/10/2025 02:00:00",,,,87.692
"13/10/2025 02:15:00",,,,87.691
"13/10/2025 02:30:00",,,,87.692
"13/10/2025 02:45:00",,,,87.692
"13/10/2025 03:00:00",,,,87.691
"13/10/2025 03:15:00",,,,87.691
"13/10/2025 03:30:00",,,,87.691
"13/10/2025 03:45:00",,,,87.691
"13/10/2025 04:00:00",,,,87.691
"13/10/2025 04:15:00",,,,87.691
"13/10/2025 04:30:00",,,,87.691
"13/10/2025 04:45:00",,,,87.689
"13/10/2025 05:00:00",,,,87.689
"13/10/2025 05:15:00",,,,87.688
"13/10/2025 05:30:00",,,,87.688
"13/10/2025 05:45:00",,,,87.686
"13/10/2025 06:00:00",,,,87.685
"13/10/2025 06:15:00",,,,87.683
"13/10/2025 06:30:00",,,,87.684
"13/10/2025 06:45:00",,,,87.681
"13/10/2025 07:00:00",,,,87.679
"13/10/2025 07:15:00",,,,87.676
"13/10/2025 07:30:00",,,,87.672
"13/10/2025 07:45:00",,,,87.672
"13/10/2025 08:00:00",,,,87.675
"13/10/2025 08:15:00",,,,87.676
"13/10/2025 08:30:00",,,,87.675
"13/10/2025 08:45:00",,,,87.674
"13/10/2025 09:00:00",,,,87.677
"13/10/2025 09:15:00",,,,87.681
"13/10/2025 09:30:00",,,,87.684
"13/10/2025 09:45:00",,,,87.688
"13/10/2025 10:00:00",,,,87.686
"13/10/2025 10:15:00",,,,87.683
"13/10/2025 10:30:00",,,,87.677
"13/10/2025 10:45:00",,,,87.677
"13/10/2025 11:00:00",,,,87.672
"13/10/2025 11:15:00",,,,87.674
"13/10/2025 11:30:00",,,,87.683
"13/10/2025 11:45:00",,,,87.678
"13/10/2025 12:00:00",,,,87.678
"13/10/2025 12:15:00",,,,87.683
"13/10/2025 12:30:00",,,,87.683
"13/10/2025 12:45:00",,,,87.683
"13/10/2025 13:00:00",,,,87.674
"13/10/2025 13:15:00",,,,87.675
"13/10/2025 13:30:00",,,,87.675
"13/10/2025 13:45:00",,,,87.681
"13/10/2025 14:00:00",,,,87.682
"13/10/2025 14:15:00",,,,87.685
"13/10/2025 14:30:00",,,,87.691
"13/10/2025 14:45:00",,,,87.698
"13/10/2025 15:00:00",,,,87.7
"13/10/2025 15:15:00",,,,87.7
"13/10/2025 15:30:00",,,,87.695
"13/10/2025 15:45:00",,,,87.693
"13/10/2025 16:00:00",,,,87.69
"13/10/2025 16:15:00",,,,87.689
"13/10/2025 16:30:00",,,,87.689
"13/10/2025 16:45:00",,,,87.687
"13/10/2025 17:00:00",,,,87.691
"13/10/2025 17:15:00",,,,87.695
"13/10/2025 17:30:00",,,,87.696
"13/10/2025 17:45:00",,,,87.695
"13/10/2025 18:00:00",,,,87.693
"13/10/2025 18:15:00",,,,87.692
"13/10/2025 18:30:00",,,,87.689
"13/10/2025 18:45:00",,,,87.687
"13/10/2025 19:00:00",,,,87.686
"13/10/2025 19:15:00",,,,87.686
"13/10/2025 19:30:00",,,,87.685
"13/10/2025 19:45:00",,,,87.684
"13/10/2025 20:00:00",,,,87.684
"13/10/2025 20:15:00",,,,87.684
"13/10/2025 20:30:00",,,,87.683
"13/10/2025 20:45:00",,,,87.683
"13/10/2025 21:00:00",,,,87.682
"13/10/2025 21:15:00",,,,87.681
"13/10/2025 21:30:00",,,,87.681
"13/10/2025 21:45:00",,,,87.681
"13/10/2025 22:00:00",,,,87.681
"13/10/2025 22:15:00",,,,87.68
"13/10/2025 22:30:00",,,,87.68
"13/10/2025 22:45:00",,,,87.68
"13/10/2025 23:00:00",,,,87.68
"13/10/2025 23:15:00",,,,87.68
"13/10/2025 23:30:00",,,,87.68
"13/10/2025 23:45:00",,,,87.68
"14/10/2025 00:00:00",,,,87.68
"14/10/2025 00:15:00",,,,87.68
"14/10/2025 00:30:00",,,,87.68
"14/10/2025 00:45:00",,,,87.68
"14/10/2025 01:00:00",,,,87.68
"14/10/2025 01:15:00",,,,87.68
"14/10/2025 01:30:00",,,,87.68
"14/10/2025 01:45:00",,,,87.68
"14/10/2025 02:00:00",,,,87.679
"14/10/2025 02:15:00",,,,87.68
"14/10/2025 02:30:00",,,,87.679
"14/10/2025 02:45:00",,,,87.679
"14/10/2025 03:00:00",,,,87.68
"14/10/2025 03:15:00",,,,87.679
"14/10/2025 03:30:00",,,,87.679
"14/10/2025 03:45:00",,,,87.679
"14/10/2025 04:00:00",,,,87.679
"14/10/2025 04:15:00",,,,87.679
"14/10/2025 04:30:00",,,,87.679
"14/10/2025 04:45:00",,,,87.678
"14/10/2025 05:00:00",,,,87.679
"14/10/2025 05:15:00",,,,87.679
"14/10/2025 05:30:00",,,,87.673
"14/10/2025 05:45:00",,,,87.664
"14/10/2025 06:00:00",,,,87.661
"14/10/2025 06:15:00",,,,87.655
"14/10/2025 06:30:00",,,,87.649
"14/10/2025 06:45:00",,,,87.647
"14/10/2025 07:00:00",,,,87.646
"14/10/2025 07:15:00",,,,87.646
"14/10/2025 07:30:00",,,,87.645
"14/10/2025 07:45:00",,,,87.648
"14/10/2025 08:00:00",,,,87.65
"14/10/2025 08:15:00",,,,87.655
"14/10/2025 08:30:00",,,,87.66
"14/10/2025 08:45:00",,,,87.663
"14/10/2025 09:00:00",,,,87.662
"14/10/2025 09:15:00",,,,87.669
"14/10/2025 09:30:00",,,,87.674
"14/10/2025 09:45:00",,,,87.678
"14/10/2025 10:00:00",,,,87.678
"14/10/2025 10:15:00",,,,87.675
"14/10/2025 10:30:00",,,,87.672
"14/10/2025 10:45:00",,,,87.67
"14/10/2025 11:00:00",,,,87.667
"14/10/2025 11:15:00",,,,87.67
"14/10/2025 11:30:00",,,,87.684
"14/10/2025 11:45:00",,,,87.689
"14/10/2025 12:00:00",,,,87.694
"14/10/2025 12:15:00",,,,87.694
"14/10/2025 12:30:00",,,,87.688
"14/10/2025 12:45:00",,,,87.683
"14/10/2025 13:00:00",,,,87.678
"14/10/2025 13:15:00",,,,87.676
"14/10/2025 13:30:00",,,,87.674
"14/10/2025 13:45:00",,,,87.671
"14/10/2025 14:00:00",,,,87.67
"14/10/2025 14:15:00",,,,87.674
"14/10/2025 14:30:00",,,,87.677
"14/10/2025 14:45:00",,,,87.678
"14/10/2025 15:00:00",,,,87.678
"14/10/2025 15:15:00",,,,87.679
"14/10/2025 15:30:00",,,,87.683
"14/10/2025 15:45:00",,,,87.685
"14/10/2025 16:00:00",,,,87.687
"14/10/2025 16:15:00",,,,87.687
"14/10/2025 16:30:00",,,,87.686
"14/10/2025 16:45:00",,,,87.685
"14/10/2025 17:00:00",,,,87.684
"14/10/2025 17:15:00",,,,87.682
"14/10/2025 17:30:00",,,,87.681
"14/10/2025 17:45:00",,,,87.68
"16/10/2025 10:00:00",,,,87.655
"16/10/2025 12:45:00",,,,87.651
"18/10/2025 22:30:00",,,,87.684
"18/10/2025 23:45:00",,,,87.684
"19/10/2025 10:15:00",,,,87.657
"19/10/2025 10:30:00",,,,87.661
"19/10/2025 11:15:00",,,,87.678
"19/10/2025 12:00:00",,,,87.7
"20/10/2025 12:00:00",,,,87.668
"20/10/2025 12:45:00",,,,87.759
"20/10/2025 13:00:00",,,,87.795
"20/10/2025 15:45:00",,,,87.706
"20/10/2025 16:00:00",,,,87.705
"20/10/2025 20:00:00",,,,87.719
"20/10/2025 20:15:00",,,,87.716
"20/10/2025 20:30:00",,,,87.714
"20/10/2025 20:45:00",,,,87.712
"20/10/2025 21:00:00",,,,87.71
"20/10/2025 21:15:00",,,,87.709
"20/10/2025 21:30:00",,,,87.706
"20/10/2025 21:45:00",,,,87.705
"20/10/2025 22:00:00",,,,87.705
"20/10/2025 22:15:00",,,,87.707
"20/10/2025 22:30:00",,,,87.71
"20/10/2025 22:45:00",,,,87.711
"20/10/2025 23:00:00",,,,87.711
"20/10/2025 23:15:00",,,,87.711
"20/10/2025 23:30:00",,,,87.709
"20/10/2025 23:45:00",,,,87.706
"21/10/2025 00:00:00",,,,87.703
"21/10/2025 00:15:00",,,,87.701
"21/10/2025 00:30:00",,,,87.698
"21/10/2025 00:45:00",,,,87.695
"21/10/2025 01:00:00",,,,87.692
"21/10/2025 01:15:00",,,,87.694
"21/10/2025 01:30:00",,,,87.703
"21/10/2025 01:45:00",,,,87.71
"21/10/2025 02:00:00",,,,87.713
"21/10/2025 02:15:00",,,,87.713
"21/10/2025 02:30:00",,,,87.709
"21/10/2025 02:45:00",,,,87.705
"21/10/2025 03:00:00",,,,87.701
"21/10/2025 03:15:00",,,,87.697
"21/10/2025 03:30:00",,,,87.693
"21/10/2025 03:45:00",,,,87.69
"21/10/2025 04:00:00",,,,87.687
"21/10/2025 04:15:00",,,,87.684
"21/10/2025 04:30:00",,,,87.683
"21/10/2025 04:45:00",,,,87.68
"21/10/2025 05:00:00",,,,87.679
"21/10/2025 05:15:00",,,,87.669
"21/10/2025 05:30:00",,,,87.654
"21/10/2025 05:45:00",,,,87.64
"21/10/2025 06:00:00",,,,87.632
"21/10/2025 06:15:00",,,,87.626
"21/10/2025 06:30:00",,,,87.622
"21/10/2025 06:45:00",,,,87.62
"21/10/2025 07:00:00",,,,87.62
"21/10/2025 07:15:00",,,,87.619
"21/10/2025 07:30:00",,,,87.621
"21/10/2025 07:45:00",,,,87.621
"21/10/2025 08:00:00",,,,87.624
"21/10/2025 08:15:00",,,,87.624
"21/10/2025 08:30:00",,,,87.624
"21/10/2025 08:45:00",,,,87.624
"21/10/2025 09:00:00",,,,87.624
"21/10/2025 09:15:00",,,,87.633
"21/10/2025 09:30:00",,,,87.641
"21/10/2025 09:45:00",,,,87.649
"21/10/2025 10:00:00",,,,87.657
"21/10/2025 10:15:00",,,,87.664
"21/10/2025 10:30:00",,,,87.671
"21/10/2025 10:45:00",,,,87.676
"21/10/2025 11:00:00",,,,87.678
"21/10/2025 11:15:00",,,,87.679
"21/10/2025 11:30:00",,,,87.679
"21/10/2025 11:45:00",,,,87.679
"21/10/2025 12:00:00",,,,87.686
"21/10/2025 12:15:00",,,,87.689
"21/10/2025 12:30:00",,,,87.691
"21/10/2025 12:45:00",,,,87.693
"21/10/2025 13:00:00",,,,87.703
"21/10/2025 13:15:00",,,,87.745
"21/10/2025 13:30:00",,,,87.785
"21/10/2025 13:45:00",,,,87.818
"21/10/2025 14:00:00",,,,87.841
"21/10/2025 14:15:00",,,,87.857
"21/10/2025 14:30:00",,,,87.87
"21/10/2025 14:45:00",,,,87.872
"21/10/2025 15:00:00",,,,87.863
"21/10/2025 15:15:00",,,,87.85
"21/10/2025 15:30:00",,,,87.838
"21/10/2025 15:45:00",,,,87.844
"21/10/2025 16:00:00",,,,87.851
"21/10/2025 16:15:00",,,,87.861
"21/10/2025 16:30:00",,,,87.871
"21/10/2025 16:45:00",,,,87.879
"21/10/2025 17:00:00",,,,87.883
"21/10/2025 17:15:00",,,,87.886
"21/10/2025 17:30:00",,,,87.889
"21/10/2025 17:45:00",,,,87.89
"21/10/2025 18:00:00",,,,87.891
"21/10/2025 18:15:00",,,,87.892
"21/10/2025 18:30:00",,,,87.892
"21/10/2025 18:45:00",,,,87.892
"21/10/2025 19:00:00",,,,87.892
